filename,dx_mm,dy_mm,theta_deg,difficulty
sample_0000.png,4.666666507720947,0.3333333432674408,-8.652541791114725,large_offset
sample_0001.png,-3.0,1.3333333730697632,3.6913859864512757,large_offset
sample_0002.png,1.6666666269302368,1.0,-4.91656600601002,large_offset
sample_0003.png,-1.3333333730697632,0.6666666865348816,9.260221531171478,large_offset
sample_0004.png,-3.3333332538604736,-5.0,-4.91656600601002,large_offset
sample_0005.png,2.3333332538604736,-4.333333492279053,-6.203447901691836,large_offset
sample_0006.png,0.0,-1.6666666269302368,-0.0,large_offset
sample_0007.png,4.0,0.6666666865348816,-1.8476102659945959,large_offset
sample_0008.png,-3.0,-3.6666667461395264,0.6160599083992302,large_offset
sample_0009.png,1.6666666269302368,-1.3333333730697632,-4.91656600601002,large_offset
sample_0010.png,0.3333333432674408,-2.6666667461395264,-4.91656600601002,large_offset
sample_0011.png,3.3333332538604736,-4.333333492279053,-4.91656600601002,large_offset
sample_0012.png,4.666666507720947,-0.6666666865348816,-3.6913859864512757,large_offset
sample_0013.png,4.0,2.3333332538604736,-3.6913859864512757,large_offset
sample_0014.png,1.0,3.3333332538604736,-6.203447901691836,large_offset
sample_0015.png,1.3333333730697632,4.333333492279053,6.818214571651869,large_offset
sample_0016.png,-2.3333332538604736,2.6666667461395264,-5.527540151656172,large_offset
sample_0017.png,1.3333333730697632,-4.666666507720947,-5.527540151656172,large_offset
sample_0018.png,-5.0,5.0,-3.077455399424377,large_offset
sample_0019.png,-2.3333332538604736,-4.0,5.527540151656172,large_offset
sample_0020.png,-1.3333333730697632,-3.3333332538604736,-9.865806943084367,large_offset
sample_0021.png,0.3333333432674408,-2.3333332538604736,-7.431407971172507,large_offset
sample_0022.png,4.333333492279053,2.3333332538604736,3.6913859864512757,large_offset
sample_0023.png,3.0,-4.666666507720947,-1.8476102659945959,large_offset
sample_0024.png,-2.6666667461395264,2.0,8.042894233505312,large_offset
sample_0025.png,2.0,2.6666667461395264,8.042894233505312,large_offset
sample_0026.png,-2.3333332538604736,2.3333332538604736,-1.231977402639728,large_offset
sample_0027.png,-5.0,-0.3333333432674408,5.527540151656172,large_offset
sample_0028.png,-2.0,-2.6666667461395264,-4.304468960507983,large_offset
sample_0029.png,0.0,-3.3333332538604736,2.462816675916847,large_offset
sample_0030.png,-4.666666507720947,2.3333332538604736,-6.818214571651869,large_offset
sample_0031.png,-4.0,0.3333333432674408,2.462816675916847,large_offset
sample_0032.png,4.666666507720947,-4.0,9.865806943084367,large_offset
sample_0033.png,2.3333332538604736,-0.3333333432674408,6.203447901691836,large_offset
sample_0034.png,-1.0,-2.0,9.865806943084367,large_offset
sample_0035.png,-4.0,3.6666667461395264,5.527540151656172,large_offset
sample_0036.png,-4.666666507720947,-1.3333333730697632,-8.652541791114725,large_offset
sample_0037.png,0.6666666865348816,-1.6666666269302368,-3.6913859864512757,large_offset
sample_0038.png,4.0,-2.3333332538604736,6.203447901691836,large_offset
sample_0039.png,1.0,4.333333492279053,4.91656600601002,large_offset
sample_0040.png,2.3333332538604736,2.3333332538604736,-9.865806943084367,large_offset
sample_0041.png,-0.6666666865348816,-0.3333333432674408,-4.304468960507983,large_offset
sample_0042.png,3.3333332538604736,-0.3333333432674408,-1.8476102659945959,large_offset
sample_0043.png,4.333333492279053,2.6666667461395264,1.231977402639728,large_offset
sample_0044.png,0.6666666865348816,-4.333333492279053,1.231977402639728,large_offset
sample_0045.png,0.6666666865348816,-1.3333333730697632,-3.6913859864512757,large_offset
sample_0046.png,-2.0,-1.0,9.260221531171478,large_offset
sample_0047.png,4.666666507720947,-4.333333492279053,8.042894233505312,large_offset
sample_0048.png,0.6666666865348816,-2.0,8.652541791114725,large_offset
sample_0049.png,-2.3333332538604736,2.6666667461395264,9.260221531171478,large_offset
sample_0050.png,-4.333333492279053,4.0,-9.260221531171478,large_offset
sample_0051.png,1.0,-4.666666507720947,-4.91656600601002,large_offset
sample_0052.png,-0.3333333432674408,-2.6666667461395264,4.304468960507983,large_offset
sample_0053.png,3.6666667461395264,-1.0,6.818214571651869,large_offset
sample_0054.png,2.3333332538604736,-2.0,-4.304468960507983,large_offset
sample_0055.png,-1.6666666269302368,1.0,4.91656600601002,large_offset
sample_0056.png,3.6666667461395264,-3.0,9.865806943084367,large_offset
sample_0057.png,2.6666667461395264,-3.0,1.8476102659945959,large_offset
sample_0058.png,-4.333333492279053,-1.6666666269302368,-8.042894233505312,large_offset
sample_0059.png,-2.3333332538604736,5.0,-0.6160599083992302,large_offset
sample_0060.png,3.3333332538604736,0.6666666865348816,4.304468960507983,large_offset
sample_0061.png,1.6666666269302368,1.6666666269302368,3.6913859864512757,large_offset
sample_0062.png,-2.0,4.666666507720947,1.231977402639728,large_offset
sample_0063.png,-2.6666667461395264,-4.333333492279053,2.462816675916847,large_offset
sample_0064.png,1.0,2.0,4.91656600601002,large_offset
sample_0065.png,3.6666667461395264,-0.0,1.231977402639728,large_offset
sample_0066.png,0.3333333432674408,-3.6666667461395264,-5.527540151656172,large_offset
sample_0067.png,-1.6666666269302368,3.0,-4.304468960507983,large_offset
sample_0068.png,-1.6666666269302368,-3.6666667461395264,2.462816675916847,large_offset
sample_0069.png,-3.0,3.6666667461395264,-8.042894233505312,large_offset
sample_0070.png,-3.3333332538604736,-0.0,-4.91656600601002,large_offset
sample_0071.png,4.333333492279053,-2.6666667461395264,-3.077455399424377,large_offset
sample_0072.png,2.6666667461395264,1.0,3.077455399424377,large_offset
sample_0073.png,3.3333332538604736,3.0,8.652541791114725,large_offset
sample_0074.png,0.0,1.3333333730697632,3.6913859864512757,large_offset
sample_0075.png,3.3333332538604736,4.333333492279053,6.203447901691836,large_offset
sample_0076.png,-0.3333333432674408,3.0,-3.6913859864512757,large_offset
sample_0077.png,-0.3333333432674408,-3.0,1.8476102659945959,large_offset
sample_0078.png,0.0,0.6666666865348816,-0.0,large_offset
