filename,dx_mm,dy_mm,theta_deg,difficulty
sample_0000.png,1.3333333730697632,0.3333333432674408,-6.203447901691836,clean
sample_0001.png,1.3333333730697632,1.0,0.6160599083992302,clean
sample_0002.png,0.3333333432674408,1.3333333730697632,-5.527540151656172,clean
sample_0003.png,0.6666666865348816,0.3333333432674408,-5.527540151656172,clean
sample_0004.png,0.6666666865348816,-1.3333333730697632,1.231977402639728,clean
sample_0005.png,0.0,-0.0,-4.91656600601002,clean
sample_0006.png,1.3333333730697632,-0.6666666865348816,8.042894233505312,clean
sample_0007.png,-1.0,-0.0,-2.462816675916847,clean
sample_0008.png,-1.3333333730697632,0.6666666865348816,-9.865806943084367,clean
sample_0009.png,0.3333333432674408,-0.3333333432674408,7.431407971172507,clean
sample_0010.png,1.0,0.3333333432674408,-6.137255949261988,clean
sample_0011.png,0.6666666865348816,-0.6666666865348816,-0.6160599083992302,clean
sample_0012.png,-1.0,-0.6666666865348816,-0.6160599083992302,clean
sample_0013.png,1.3333333730697632,-0.3333333432674408,9.260221531171478,clean
sample_0014.png,-1.0,1.0,-8.652541791114725,clean
sample_0015.png,0.6666666865348816,-1.0,0.6160599083992302,clean
sample_0016.png,1.0,0.3333333432674408,1.231977402639728,clean
sample_0017.png,1.0,0.6666666865348816,-3.077455399424377,clean
sample_0018.png,0.3333333432674408,-0.3333333432674408,9.260221531171478,clean
sample_0019.png,0.6666666865348816,-0.0,4.304468960507983,clean
sample_0020.png,-0.3333333432674408,-0.0,-8.042894233505312,clean
sample_0021.png,0.0,0.6666666865348816,-4.91656600601002,clean
sample_0022.png,0.0,-0.0,4.91656600601002,clean
sample_0023.png,0.3333333432674408,1.3333333730697632,0.6160599083992302,clean
sample_0024.png,1.3333333730697632,-1.0,-8.652541791114725,clean
sample_0025.png,0.0,-1.3333333730697632,3.6913859864512757,clean
sample_0026.png,1.0,-0.6666666865348816,-2.462816675916847,clean
sample_0027.png,0.6666666865348816,1.0,-6.818214571651869,clean
sample_0028.png,-0.3333333432674408,-0.6666666865348816,-6.203447901691836,clean
sample_0029.png,0.3333333432674408,1.3333333730697632,-9.260221531171478,clean
sample_0030.png,0.3333333432674408,1.3333333730697632,0.6160599083992302,clean
sample_0031.png,-0.3333333432674408,-1.0,-9.865806943084367,clean
sample_0032.png,-1.3333333730697632,-1.0,-0.0,clean
sample_0033.png,-1.0,-0.0,3.6913859864512757,clean
sample_0034.png,1.0,-1.3333333730697632,-9.260221531171478,clean
sample_0035.png,0.0,-0.3333333432674408,6.818214571651869,clean
sample_0036.png,-0.6666666865348816,-0.0,-8.652541791114725,clean
sample_0037.png,-1.0,1.3333333730697632,-6.203447901691836,clean
sample_0038.png,-0.3333333432674408,-0.3333333432674408,1.231977402639728,clean
sample_0039.png,-0.3333333432674408,1.0,-4.304468960507983,clean
sample_0040.png,1.3333333730697632,-0.3333333432674408,-1.231977402639728,clean
sample_0041.png,0.3333333432674408,-1.0,2.462816675916847,clean
sample_0042.png,-0.3333333432674408,-0.0,-9.260221531171478,clean
sample_0043.png,-1.0,-1.0,-0.6160599083992302,clean
sample_0044.png,-0.3333333432674408,-0.3333333432674408,3.6913859864512757,clean
sample_0045.png,-0.6666666865348816,-0.0,6.203447901691836,clean
sample_0046.png,0.0,-0.6666666865348816,-6.137255949261988,clean
sample_0047.png,-0.6666666865348816,0.6666666865348816,5.527540151656172,clean
sample_0048.png,-0.6666666865348816,-0.0,-7.431407971172507,clean
sample_0049.png,1.0,1.3333333730697632,6.203447901691836,clean
sample_0050.png,0.0,1.3333333730697632,-8.042894233505312,clean
sample_0051.png,-1.3333333730697632,-0.0,7.431407971172507,clean
sample_0052.png,0.3333333432674408,-0.6666666865348816,-2.462816675916847,clean
sample_0053.png,1.0,1.3333333730697632,6.818214571651869,clean
sample_0054.png,-0.6666666865348816,-1.3333333730697632,-0.0,clean
sample_0055.png,0.3333333432674408,-0.6666666865348816,-5.527540151656172,clean
sample_0056.png,-1.3333333730697632,-1.3333333730697632,4.304468960507983,clean
sample_0057.png,0.3333333432674408,-0.0,-3.077455399424377,clean
sample_0058.png,1.0,-0.3333333432674408,-8.652541791114725,clean
sample_0059.png,0.0,-1.0,3.077455399424377,clean
sample_0060.png,-1.0,1.0,0.6160599083992302,clean
sample_0061.png,-1.0,0.3333333432674408,3.077455399424377,clean
sample_0062.png,1.3333333730697632,1.0,-6.818214571651869,clean
sample_0063.png,0.6666666865348816,0.3333333432674408,-8.652541791114725,clean
sample_0064.png,0.0,-0.0,-8.652541791114725,clean
sample_0065.png,-1.3333333730697632,-1.0,2.462816675916847,clean
sample_0066.png,-1.0,1.0,9.260221531171478,clean
sample_0067.png,1.3333333730697632,0.3333333432674408,-9.260221531171478,clean
sample_0068.png,-0.6666666865348816,0.6666666865348816,4.304468960507983,clean
sample_0069.png,-0.6666666865348816,1.3333333730697632,5.527540151656172,clean
sample_0070.png,-0.6666666865348816,-0.3333333432674408,7.431407971172507,clean
sample_0071.png,1.3333333730697632,-1.0,6.203447901691836,clean
sample_0072.png,1.0,0.3333333432674408,6.818214571651869,clean
sample_0073.png,0.6666666865348816,-1.3333333730697632,4.304468960507983,clean
sample_0074.png,-0.6666666865348816,1.0,-8.652541791114725,clean
sample_0075.png,1.3333333730697632,-1.3333333730697632,6.818214571651869,clean
sample_0076.png,-1.3333333730697632,-1.3333333730697632,6.203447901691836,clean
sample_0077.png,1.3333333730697632,-1.0,0.6160599083992302,clean
sample_0078.png,0.0,1.3333333730697632,8.652541791114725,clean
sample_0079.png,0.3333333432674408,-0.3333333432674408,9.260221531171478,clean
sample_0080.png,-1.3333333730697632,0.3333333432674408,-9.260221531171478,clean
sample_0081.png,0.3333333432674408,-1.0,-4.304468960507983,clean
sample_0082.png,-0.3333333432674408,-0.6666666865348816,5.527540151656172,clean
sample_0083.png,-1.3333333730697632,-1.0,-0.0,clean
sample_0084.png,1.3333333730697632,-1.3333333730697632,-4.91656600601002,clean
sample_0085.png,1.0,-0.3333333432674408,4.91656600601002,clean
sample_0086.png,-1.3333333730697632,-1.3333333730697632,-0.0,clean
sample_0087.png,-1.3333333730697632,-0.0,9.865806943084367,clean
sample_0088.png,-0.3333333432674408,0.3333333432674408,6.203447901691836,clean
sample_0089.png,0.0,-0.6666666865348816,-7.431407971172507,clean
sample_0090.png,-1.0,-0.0,6.818214571651869,clean
sample_0091.png,0.0,1.0,-3.077455399424377,clean
sample_0092.png,0.3333333432674408,0.3333333432674408,-0.6160599083992302,clean
sample_0093.png,1.0,-0.6666666865348816,8.042894233505312,clean
sample_0094.png,-0.6666666865348816,1.0,6.203447901691836,clean
sample_0095.png,-0.3333333432674408,-0.6666666865348816,1.231977402639728,clean
sample_0096.png,-1.0,1.3333333730697632,0.6160599083992302,clean
sample_0097.png,-1.3333333730697632,-1.3333333730697632,2.462816675916847,clean
sample_0098.png,-1.3333333730697632,-1.0,8.652541791114725,clean
sample_0099.png,-1.3333333730697632,-1.3333333730697632,-6.818214571651869,clean
sample_0100.png,1.0,-0.3333333432674408,8.042894233505312,clean
sample_0101.png,-1.0,-0.0,0.6160599083992302,clean
sample_0102.png,-1.0,1.0,-9.260221531171478,clean
sample_0103.png,-0.6666666865348816,1.3333333730697632,1.231977402639728,clean
sample_0104.png,0.6666666865348816,0.6666666865348816,0.6160599083992302,clean
sample_0105.png,0.0,-1.0,-5.527540151656172,clean
sample_0106.png,-0.6666666865348816,0.3333333432674408,9.260221531171478,clean
sample_0107.png,1.0,0.6666666865348816,-1.8476102659945959,clean
sample_0108.png,1.3333333730697632,-1.3333333730697632,3.077455399424377,clean
sample_0109.png,-1.3333333730697632,1.0,-0.0,clean
sample_0110.png,1.0,0.6666666865348816,8.042894233505312,clean
sample_0111.png,-1.3333333730697632,-1.3333333730697632,6.203447901691836,clean
sample_0112.png,-0.6666666865348816,-1.3333333730697632,7.431407971172507,clean
sample_0113.png,-1.0,1.0,4.91656600601002,clean
sample_0114.png,1.3333333730697632,-0.6666666865348816,5.527540151656172,clean
sample_0115.png,-0.6666666865348816,0.6666666865348816,-0.0,clean
sample_0116.png,-1.3333333730697632,-0.6666666865348816,-6.818214571651869,clean
sample_0117.png,-0.6666666865348816,-0.3333333432674408,8.042894233505312,clean
sample_0118.png,0.0,-0.3333333432674408,9.260221531171478,clean
sample_0119.png,-0.6666666865348816,-0.3333333432674408,-6.818214571651869,clean
sample_0120.png,1.0,1.3333333730697632,-6.203447901691836,clean
sample_0121.png,0.6666666865348816,0.3333333432674408,-0.0,clean
sample_0122.png,1.3333333730697632,-0.6666666865348816,5.527540151656172,clean
sample_0123.png,-0.6666666865348816,-1.0,6.203447901691836,clean
sample_0124.png,0.6666666865348816,0.3333333432674408,-8.652541791114725,clean
sample_0125.png,1.0,0.3333333432674408,-4.91656600601002,clean
